generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,68,0.00020305126665717235,0.0002937890176242914,0.00023984510913602577,2.5782318695507682e-05
1,72,0.00020305126665717235,0.0002937890176242914,0.00024004354563252438,2.4355617461043456e-05
2,76,0.00020305126665717235,0.0002937890176242914,0.0002443586102479128,2.604247368108136e-05
3,61,0.00020305126665717235,0.0002937890176242914,0.0002452746192739024,2.477210442922214e-05
4,69,0.00021179431635688238,0.00029221052209920984,0.0002497289057390094,2.424184027828638e-05
5,65,0.00021179431635688238,0.00029221052209920984,0.0002518080199811043,2.3028777611479962e-05
6,66,0.00021179431635688238,0.00028971905045090395,0.00025435423561033174,2.3082789463431992e-05
7,70,0.00021401031163547482,0.00028971905045090395,0.00025808513750434474,2.121837898904451e-05
8,65,0.00022267796392085393,0.00028971905045090395,0.000260489436488847,1.900048279092341e-05
9,68,0.0002229223372479643,0.00028971905045090395,0.0002625540469566601,1.7621712816636096e-05
10,67,0.00021902153404354993,0.00032263052037561735,0.0002633883254970821,1.7765161524034145e-05
11,60,0.00021902153404354993,0.00028971905045090395,0.00026377052982420196,1.571676726746246e-05
12,64,0.00023079272466814036,0.00028971905045090395,0.00026593352090824144,1.4344371784854165e-05
13,62,0.00023079272466814036,0.00028971905045090395,0.00026797152787770887,1.524344205922018e-05
14,54,0.00023079272466814036,0.00028971905045090395,0.0002672937752780362,1.5175415846693865e-05
15,72,0.00023079272466814036,0.00028971905045090395,0.00026617199957748534,1.5888781699301983e-05
16,62,0.00023079272466814036,0.00028971905045090395,0.0002663608240917125,1.4661895390622995e-05
17,76,0.0002375145421576555,0.00028971905045090395,0.000268363933195175,1.3620686385655974e-05
18,72,0.0002375145421576555,0.00028971905045090395,0.0002711001911647204,1.270400750142472e-05
19,76,0.00022947804973618427,0.00028971905045090395,0.0002704070711577844,1.3302111413181041e-05
20,71,0.00022947804973618427,0.00028971905045090395,0.0002703046518708889,1.3468530129517808e-05
21,70,0.00023359640389915946,0.00028971905045090395,0.0002730335310037097,1.2934455708148507e-05
22,66,0.00025392700285471655,0.00028971905045090395,0.00027505404834326293,1.1904155436408482e-05
23,58,0.00025392700285471655,0.00028971905045090395,0.0002753917668883325,1.2828563567786281e-05
24,76,0.00023322603659319452,0.00028971905045090395,0.00027383373481007283,1.4657628219826458e-05
25,73,0.00022574761100361402,0.00028971905045090395,0.00027200806217385516,1.4924224056027597e-05
26,68,0.00022574761100361402,0.00028971905045090395,0.00027198621763615887,1.529997591937661e-05
27,70,0.0002306879538176959,0.00028971905045090395,0.0002744413692753605,1.3809213196646251e-05
28,67,0.0002306879538176959,0.00029177047784950254,0.00027576603806277883,1.455138032942551e-05
29,78,0.0002306879538176959,0.00029177047784950254,0.0002768481850249265,1.4646047808846742e-05
30,72,0.0002306879538176959,0.00029177047784950254,0.00027579281307636873,1.4269079486918942e-05
31,72,0.00023079272466814036,0.00028971905045090395,0.00027583765687423406,1.3520514144047821e-05
32,67,0.00023079272466814036,0.00030140961010226465,0.00027638455726503654,1.3859303517241126e-05
33,70,0.00021939260884283108,0.00030140961010226465,0.000276427251483438,1.6153456272859023e-05
34,66,0.00021939260884283108,0.00028971905045090395,0.00027534686595938253,1.823579237962735e-05
35,76,0.00021939260884283108,0.00028971905045090395,0.0002753371681810465,1.9366694637177315e-05
36,72,0.00021939260884283108,0.00028971905045090395,0.00027748031105308626,1.596996344039641e-05
37,70,0.00021939260884283108,0.00028971905045090395,0.0002734600885206124,2.0449336359367425e-05
38,70,0.00021939260884283108,0.00028971905045090395,0.00027243513399332855,2.16956782563874e-05
39,70,0.00021939260884283108,0.00028971905045090395,0.0002730493068484537,2.0403307185635606e-05
40,72,0.00021939260884283108,0.00028971905045090395,0.00027377372235508715,1.93370941194873e-05
41,65,0.0002306879538176959,0.00028971905045090395,0.0002772350699063445,1.5372131758930543e-05
42,74,0.00022946790699680816,0.00029790080966871557,0.00027454145723465877,1.7259845901804473e-05
43,58,0.0002306879538176959,0.00029790080966871557,0.0002768431305511431,1.5697158512999922e-05
44,72,0.0002306879538176959,0.00031153805856477676,0.00027708265833954044,1.6791300256971707e-05
45,76,0.0002306879538176959,0.00031153805856477676,0.00028012659673016854,1.6082922187377127e-05
46,70,0.0002306879538176959,0.00031153805856477676,0.0002791982879515612,1.7358312540343106e-05
47,64,0.0002306879538176959,0.00031153805856477676,0.0002815485386612945,1.7495152674904445e-05
48,73,0.00023540170422326192,0.00032263052037561735,0.0002829416185323329,1.760047295965287e-05
49,74,0.00023563703344968743,0.00031153805856477676,0.0002856692809262195,1.8009821588155266e-05
