generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,60,0.00020017251513316744,0.00026548420677802913,0.00022664768179244283,1.2928557373916992e-05
1,68,0.00020017251513316744,0.0002570863470099819,0.00022819686439633555,1.3523471800141184e-05
2,74,0.00020017251513316744,0.0002570863470099819,0.00023004107033602078,1.5085551762546934e-05
3,74,0.00021053322476436136,0.000257364959171911,0.00023009958432458868,1.3872962292408342e-05
4,70,0.00021053322476436136,0.000257364959171911,0.00022965991146359555,1.3870860288748814e-05
5,68,0.00021053322476436136,0.0002570863470099819,0.00023210955618701025,1.3992753781675976e-05
6,68,0.00021053322476436136,0.0002570863470099819,0.0002332984354648036,1.4124882108136529e-05
7,68,0.00021053322476436136,0.0002570863470099819,0.0002332297410162094,1.4222787568925537e-05
8,67,0.00021053322476436136,0.0002570863470099819,0.00023816089493588444,1.4354126952817535e-05
9,66,0.00021053322476436136,0.0002570863470099819,0.0002408952147992415,1.1401588023468854e-05
10,70,0.00021053322476436136,0.0002570863470099819,0.00024047140252889837,1.1140596702854533e-05
11,70,0.00021053322476436136,0.00026548420677802913,0.0002398873563623272,1.1720732956363558e-05
12,64,0.00021053322476436136,0.00026548420677802913,0.0002406903940180589,1.1414164621424507e-05
13,65,0.00021053322476436136,0.00026548420677802913,0.00024186216215087036,1.246704090190848e-05
14,66,0.00021126558956775782,0.00026548420677802913,0.0002443066931649403,1.067753555752617e-05
15,58,0.00021126558956775782,0.00026548420677802913,0.00024384742432761002,1.0645711326442577e-05
16,73,0.00021126558956775782,0.00026548420677802913,0.00024412450123892016,1.1775997055627787e-05
17,70,0.00021126558956775782,0.00026548420677802913,0.00024507891025145085,1.13859999092465e-05
18,78,0.00021126558956775782,0.00026548420677802913,0.0002445692493838525,1.1613957912005258e-05
19,74,0.00021126558956775782,0.00026548420677802913,0.0002456068039912685,1.1791477027969254e-05
20,76,0.0002147725484682805,0.00026548420677802913,0.00024792564140041,9.832313600382075e-06
21,70,0.0002147725484682805,0.00026548420677802913,0.0002491061778704752,9.765866424611865e-06
22,68,0.00023344721653785646,0.00026548420677802913,0.00025021219438132764,9.666619895404433e-06
23,68,0.00023054153158371359,0.00026548420677802913,0.0002499132598982266,1.0097464452513694e-05
24,67,0.00023344721653785646,0.00026548420677802913,0.00024955797887095957,9.454382021974413e-06
25,70,0.00022694113583327741,0.00026548420677802913,0.0002499878918514356,9.38253398577372e-06
26,69,0.000230591102163964,0.00026548420677802913,0.0002495959381512403,8.984129132449985e-06
27,68,0.000230591102163964,0.00026548420677802913,0.0002496322997260944,9.006249885686352e-06
28,62,0.00023344721653785646,0.00026548420677802913,0.00024919827639939025,8.983421840184147e-06
29,71,0.00023344721653785646,0.00026548420677802913,0.00025038848574553466,9.701767784523848e-06
30,73,0.00023037658080886028,0.00026548420677802913,0.00024982428471121115,1.0409517326894708e-05
31,70,0.00023037658080886028,0.00026548420677802913,0.0002497387420745108,1.0763666143928887e-05
32,68,0.00023344721653785646,0.0002677604267099692,0.0002499028247276654,1.126610175184765e-05
33,68,0.00023344721653785646,0.0002677604267099692,0.00025172679322469976,1.1597779034855404e-05
34,68,0.00021724814114506988,0.0002677604267099692,0.00025340655780205343,1.3116118943689658e-05
35,64,0.00021724814114506988,0.0002677604267099692,0.0002560897200348582,1.2615088224517153e-05
36,70,0.00021724814114506988,0.0002677604267099692,0.00025615065718058796,1.3207747268588705e-05
37,78,0.00021724814114506988,0.0002677604267099692,0.0002514988477389352,1.5702782908224666e-05
38,72,0.00021724814114506988,0.0002677604267099692,0.0002535012717245461,1.4530302696982993e-05
39,62,0.00021724814114506988,0.0002677604267099692,0.00025341192802964113,1.4343894347415363e-05
40,72,0.00021724814114506988,0.0002677604267099692,0.00025400984574441274,1.4558904656717019e-05
41,65,0.00021724814114506988,0.0002677604267099692,0.0002528572953647816,1.5267252246035523e-05
42,67,0.00021724814114506988,0.0002677604267099692,0.0002517003842926397,1.560574352417053e-05
43,72,0.00021724814114506988,0.0002677604267099692,0.0002522107281850795,1.5183008746346141e-05
44,71,0.0002147725484682805,0.0002677604267099692,0.0002495978387594106,1.6174608545156132e-05
45,71,0.0002138450522123099,0.0002677604267099692,0.00025222709450766444,1.5532684006084116e-05
46,77,0.0002147725484682805,0.0002677604267099692,0.0002534682860796235,1.4583233826578297e-05
47,74,0.00021724814114506988,0.0002677604267099692,0.0002557246062010319,1.2604765169914827e-05
48,74,0.00021724814114506988,0.0002677604267099692,0.00025487186802063686,1.4703047271170102e-05
49,70,0.00021724814114506988,0.0002677604267099692,0.0002593166763657076,1.1763831573221845e-05
