generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,68,0.00016667551269044096,0.00023654490140738322,0.00018996349979018588,1.3864103625322229e-05
1,72,0.00016667551269044096,0.00023654490140738322,0.00018974512700900076,1.2840576433657365e-05
2,76,0.00016667551269044096,0.00023654490140738322,0.0001911478216552526,1.2944925962160885e-05
3,61,0.00016667551269044096,0.00023654490140738322,0.00019140226439193347,1.2499739496888162e-05
4,69,0.0001717320976259977,0.00021538648328425815,0.00019269415264541932,1.1274614556868513e-05
5,65,0.0001717320976259977,0.00021538648328425815,0.00019322054615010867,1.0295522504091926e-05
6,66,0.0001717320976259977,0.00021139863562133325,0.00019374005843595415,1.048613405281263e-05
7,70,0.0001717320976259977,0.00021139863562133325,0.0001951182958076181,9.260466048683274e-06
8,65,0.00018080651883192422,0.00021139863562133325,0.00019592642681154574,8.10921221601749e-06
9,68,0.00018132006476514692,0.00021139863562133325,0.0001963806949147365,7.4818838945446715e-06
10,67,0.0001807769153676378,0.00021139863562133325,0.00019608201733535688,7.4000165718452054e-06
11,60,0.0001807769153676378,0.0002092629731828741,0.0001964603482530538,6.731123416405784e-06
12,64,0.00017018853665427833,0.0002092629731828741,0.00019704735040592254,7.333379888318742e-06
13,62,0.00017018853665427833,0.0002092629731828741,0.000197582614574667,8.15872295144415e-06
14,54,0.00017018853665427833,0.0002092629731828741,0.000196952357845179,7.888447472119716e-06
15,72,0.00017018853665427833,0.0002092629731828741,0.00019647843302663003,8.69971525246803e-06
16,62,0.00017018853665427833,0.0002092629731828741,0.00019667250568060576,7.593712628033688e-06
17,76,0.0001827914558128854,0.0002092629731828741,0.00019736799702464763,6.970429186011721e-06
18,72,0.0001827914558128854,0.0002092629731828741,0.000198415684918544,7.012029380863774e-06
19,76,0.00017547461761314922,0.0002092629731828741,0.00019856230628922128,6.946275866371252e-06
20,71,0.00017547461761314922,0.0002092629731828741,0.00019855905791415948,6.710690304176337e-06
21,70,0.00018922055910517368,0.0002092629731828741,0.00019975626989402945,6.374072100233738e-06
22,66,0.00018922055910517368,0.0002092629731828741,0.00020022688112260285,6.32497294396935e-06
23,58,0.00018771079202939734,0.0002092629731828741,0.000200465107937286,6.821271625282924e-06
24,76,0.00018275626626342373,0.0002092629731828741,0.00019979480587076605,7.62374536783805e-06
25,73,0.00018692418537400043,0.0002092629731828741,0.00019921081837048112,7.379970706231143e-06
26,68,0.00018692418537400043,0.0002092629731828741,0.00019898801513178137,7.247748905345201e-06
27,70,0.00017615936658450863,0.0002092629731828741,0.00020018945091628766,7.47098390326911e-06
28,67,0.00017615936658450863,0.0002092629731828741,0.0002005835483865346,7.239352474411441e-06
29,78,0.00017615936658450863,0.0002092629731828741,0.0002004016313839789,7.317087804732168e-06
30,72,0.00017615936658450863,0.0002092629731828741,0.00019914863697510798,7.318989000521342e-06
31,72,0.00018511932554490869,0.0002092629731828741,0.00019919652752382774,6.778058237674417e-06
32,67,0.00018039491340151052,0.0002092629731828741,0.00019939116784495944,7.497811100831252e-06
33,70,0.00018039491340151052,0.0002092629731828741,0.00020012417606282088,7.2932207109772175e-06
34,66,0.00018039491340151052,0.0002092629731828741,0.00019956331658453172,7.849890673266774e-06
35,76,0.00018016734660301144,0.00021425987557614336,0.000199599672039844,8.565998079828193e-06
36,72,0.00017615936658450863,0.00021425987557614336,0.00020043676195356423,8.209658856722647e-06
37,70,0.00017472523043532312,0.00021425987557614336,0.0001988863823131532,9.861274150347483e-06
38,70,0.00017472523043532312,0.00021425987557614336,0.0001983013257365922,1.0574779177741766e-05
39,70,0.00017472523043532312,0.00021425987557614336,0.00019807439166339035,9.872953070844848e-06
40,72,0.00017472523043532312,0.00021425987557614336,0.00019815879368670548,9.719860276583942e-06
41,65,0.00017615936658450863,0.00021425987557614336,0.00020040502869567031,8.304780932108722e-06
42,74,0.00018039491340151052,0.00021333804061435027,0.00019929961088456868,8.37713456663e-06
43,58,0.00018039491340151052,0.00021333804061435027,0.0002003396855184795,8.001774709538074e-06
44,72,0.00018039491340151052,0.00022483864684886754,0.00020053616227899124,9.555170063212872e-06
45,76,0.00018039491340151052,0.00022483864684886754,0.00020281031704208032,9.808356307451573e-06
46,70,0.00018039491340151052,0.00022483864684886754,0.00020282289216015824,1.1129694322073644e-05
47,64,0.00018039491340151052,0.00022483864684886754,0.00020453978033964365,1.2488568960931555e-05
48,73,0.00018039491340151052,0.00022483864684886754,0.0002059675988932975,1.2475977511346122e-05
49,74,0.00018039491340151052,0.00022483864684886754,0.0002085691951299294,1.2811395333746188e-05
