generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,60,0.0003566238104054549,0.00047424968607944217,0.00040518243918555964,2.5465466126039752e-05
1,68,0.0003566238104054549,0.00047424968607944217,0.0004085909784668467,2.65710901755181e-05
2,74,0.0003566238104054549,0.00047424968607944217,0.0004135479440401312,2.8285029435235514e-05
3,74,0.00036236000277041914,0.00047424968607944217,0.0004121028235915442,2.5736264612088716e-05
4,70,0.00036236000277041914,0.00047424968607944217,0.0004116595091732384,2.598702921834469e-05
5,68,0.00036236000277041914,0.00047424968607944217,0.00041570157854258443,2.3626581459419178e-05
6,68,0.00036236000277041914,0.00047424968607944217,0.00041810666258519993,2.5222518224361288e-05
7,68,0.00036236000277041914,0.00047424968607944217,0.00041703216299041914,2.7723860568893244e-05
8,67,0.00036236000277041914,0.00047424968607944217,0.0004264443738611126,3.156332373524074e-05
9,66,0.00036236000277041914,0.00047424968607944217,0.00043194264978374763,2.421943755176816e-05
10,70,0.0003677384945019985,0.00047424968607944217,0.00043204761652602356,2.1983052491374782e-05
11,70,0.0003677384945019985,0.00047424968607944217,0.0004308909046546962,2.2375030053991585e-05
12,64,0.0003677384945019985,0.00047424968607944217,0.00043240262153273486,2.1907970504471243e-05
13,65,0.0003677384945019985,0.00047424968607944217,0.00043587278220213685,2.32036210296715e-05
14,66,0.00036059163890935365,0.00047424968607944217,0.00044013195927113954,2.1858096639800288e-05
15,58,0.00039850431286277664,0.00047424968607944217,0.00043993439107027616,2.099653287053451e-05
16,73,0.0003636792825064704,0.00047424968607944217,0.00043911541537304115,2.3509429674398158e-05
17,70,0.0003954329972627234,0.00047424968607944217,0.00044124023515255387,2.3043670856659323e-05
18,78,0.0003954329972627234,0.00047424968607944217,0.00044102383813289053,2.1314966259040153e-05
19,74,0.0003954329972627234,0.00047424968607944217,0.0004441620666824077,2.129504672147983e-05
20,76,0.000417924078868823,0.00047424968607944217,0.00044907532703363775,2.0622058600555262e-05
21,70,0.00041544373608461116,0.00047424968607944217,0.0004497588260846144,2.013290308808225e-05
22,68,0.000417924078868823,0.00047424968607944217,0.00045156511939171496,1.9223777073336022e-05
23,68,0.00039850431286277664,0.00047424968607944217,0.0004508450301296623,1.9659285820094862e-05
24,67,0.0003916307097428341,0.00047424968607944217,0.0004493167313068446,1.913666966246626e-05
25,70,0.0004126035203098519,0.00047424968607944217,0.00045182738020154106,1.7933396851782795e-05
26,69,0.0004206637348900171,0.0004789716561415939,0.0004532635622133332,1.6979525838049516e-05
27,68,0.0004206637348900171,0.00047424968607944217,0.0004541896452993731,1.7150551572440903e-05
28,62,0.0003975606070320411,0.00047424968607944217,0.0004516062448397689,1.8193827151460962e-05
29,71,0.0003975606070320411,0.00047424968607944217,0.0004520323416332066,2.15003754618638e-05
30,73,0.0003916307097428341,0.0004789716561415939,0.000450937757768356,2.3689169494736673e-05
31,70,0.0003916307097428341,0.0004789716561415939,0.000450039346668388,2.3752005872966588e-05
32,68,0.0003975606070320411,0.0004789716561415939,0.00044860798645910153,2.409803116723183e-05
33,68,0.0003975606070320411,0.0004789716561415939,0.0004526173187610162,2.201608481765297e-05
34,68,0.0003916307097428341,0.0004789716561415939,0.00045424740769613745,2.468698198669798e-05
35,64,0.0003916307097428341,0.0004789716561415939,0.0004590210944548913,2.2754068488385776e-05
36,70,0.0003916307097428341,0.0004789716561415939,0.00045894262691206355,2.4416332971443557e-05
37,78,0.0003916307097428341,0.0004789716561415939,0.000451318886317802,2.8225021753129756e-05
38,72,0.0003916307097428341,0.0004789716561415939,0.0004554212705926039,2.4466197532868283e-05
39,62,0.0003916307097428341,0.0004789716561415939,0.0004556001848713438,2.3531911845438473e-05
40,72,0.0003916307097428341,0.0004789716561415939,0.0004570991958010778,2.3129171855428005e-05
41,65,0.0003916307097428341,0.0004789716561415939,0.0004559567715176005,2.4155016349751754e-05
42,67,0.0003916307097428341,0.0004789716561415939,0.00045298913275820357,2.5889698397920207e-05
43,72,0.0003916307097428341,0.0004789716561415939,0.00045406939855640975,2.4940872184547904e-05
44,71,0.0003916307097428341,0.0004789716561415939,0.000449746529918149,2.6288235317216623e-05
45,71,0.0003566238104054549,0.0004789716561415939,0.0004541552008624901,2.67317863816452e-05
46,77,0.00038460187711549307,0.0004789716561415939,0.00045594265608917646,2.5210876381119405e-05
47,74,0.00038460187711549307,0.0004789716561415939,0.0004590379213092963,2.2795543780978214e-05
48,74,0.00038460187711549307,0.0004789716561415939,0.00045731409072729753,2.685472209519742e-05
49,70,0.00038460187711549307,0.0004789716561415939,0.00046381989769652765,2.2209169992660787e-05
